Data da Venda,Código Produto,Nome Produto,Garantia Extendida,Categoria do Produto,Quantidade Vendido,Valor Unitário,Valor Total da Venda,Cidade da Loja,País da Loja,Vendedor
2023-12-10,90,HD SSD,Não,Armazenamento,4,732.0,2928.0,Los Angeles,Estados Unidos,John
2023-07-06,35,Computador,Não,Computadores,6,2576.0,15456.0,Belo Horizonte,Brasil,João
2023-07-02,35,Computador,Sim,Computadores,7,2576.0,18032.0,Rio de Janeiro,Brasil,Carlos
2023-10-03,20,Monitor,Não,Monitores,10,944.0,9440.0,Belo Horizonte,Brasil,Carlos
2023-11-07,60,Cadeira,Sim,Móveis,8,360.0,2880.0,Coimbra,Portugal,Sofia
2023-07-26,80,Licença Office 365,Não,Software,2,392.0,784.0,Valencia,Espanha,David
2023-10-26,90,HD SSD,Sim,Armazenamento,4,708.0,2832.0,Rio de Janeiro,Brasil,Ana
2023-06-25,11,Teclado,Sim,Periféricos,9,165.0,1485.0,Los Angeles,Estados Unidos,Bob
2023-05-16,60,Cadeira,Não,Móveis,5,324.0,1620.0,Lisboa,Portugal,Sofia
2023-04-12,35,Computador,Sim,Computadores,5,2438.0,12190.0,Porto,Portugal,Sofia
2023-09-28,11,Teclado,Sim,Periféricos,1,174.0,174.0,Madrid,Espanha,María
2023-12-03,20,Monitor,Não,Monitores,6,976.0,5856.0,Lisboa,Portugal,Sofia
2023-04-02,23,Cabo HDMI,Sim,Periféricos,5,42.4,212.0,Belo Horizonte,Brasil,Carlos
2023-12-12,10,Mouse,Sim,Periféricos,7,122.0,854.0,Los Angeles,Estados Unidos,Bob
2024-03-10,30,Notebook,Sim,Computadores,8,3640.0,29120.0,New York,Estados Unidos,Bob
2023-05-11,90,HD SSD,Sim,Armazenamento,5,648.0,3240.0,Porto,Portugal,André
2024-02-01,11,Teclado,Não,Periféricos,5,153.0,765.0,Madrid,Espanha,María
2024-02-11,96,Placa de Vídeo,Sim,Periféricos,2,2244.0,4488.0,Coimbra,Portugal,Sofia
2024-01-19,11,Teclado,Sim,Periféricos,2,150.0,300.0,São Paulo,Brasil,João
2023-04-28,90,HD SSD,Não,Armazenamento,7,636.0,4452.0,Barcelona,Espanha,María
2023-06-18,20,Monitor,Não,Monitores,2,880.0,1760.0,São Paulo,Brasil,Carlos
2023-08-18,11,Teclado,Sim,Periféricos,9,171.0,1539.0,Porto,Portugal,André
2024-02-21,96,Placa de Vídeo,Sim,Periféricos,8,2244.0,17952.0,Barcelona,Espanha,María
2023-08-26,30,Notebook,Sim,Computadores,3,3990.0,11970.0,Coimbra,Portugal,André
2023-12-04,96,Placa de Vídeo,Sim,Periféricos,10,2684.0,26840.0,New York,Estados Unidos,John
2023-05-13,20,Monitor,Sim,Monitores,2,864.0,1728.0,Porto,Portugal,Sofia
2023-09-04,11,Teclado,Não,Periféricos,4,174.0,696.0,Los Angeles,Estados Unidos,Bob
2023-06-24,10,Mouse,Sim,Periféricos,8,110.0,880.0,São Paulo,Brasil,Ana
2023-07-31,35,Computador,Sim,Computadores,4,2576.0,10304.0,Coimbra,Portugal,André
2023-10-01,70,Licença Windows,Não,Software,8,1062.0,8496.0,Rio de Janeiro,Brasil,Ana
2024-03-14,60,Cadeira,Sim,Móveis,5,312.0,1560.0,Lisboa,Portugal,Miguel
2023-06-26,80,Licença Office 365,Não,Software,4,385.0,1540.0,New York,Estados Unidos,John
2023-04-01,60,Cadeira,Não,Móveis,10,318.0,3180.0,Madrid,Espanha,María
2023-08-05,30,Notebook,Não,Computadores,7,3990.0,27930.0,Chicago,Estados Unidos,Bob
2023-07-28,60,Cadeira,Sim,Móveis,7,336.0,2352.0,Belo Horizonte,Brasil,Ana
2023-09-10,11,Teclado,Não,Periféricos,2,174.0,348.0,Valencia,Espanha,María
2023-04-17,60,Cadeira,Não,Móveis,5,318.0,1590.0,São Paulo,Brasil,Ana
2023-10-11,11,Teclado,Não,Periféricos,4,177.0,708.0,Coimbra,Portugal,André
2023-06-20,50,Mesa,Não,Móveis,8,495.0,3960.0,Porto,Portugal,Sofia
2023-08-03,10,Mouse,Não,Periféricos,8,114.0,912.0,Rio de Janeiro,Brasil,Carlos
2024-02-17,10,Mouse,Sim,Periféricos,1,102.0,102.0,Lisboa,Portugal,Miguel
2024-03-15,96,Placa de Vídeo,Sim,Periféricos,5,2288.0,11440.0,Coimbra,Portugal,Miguel
2023-03-20,11,Teclado,Não,Periféricos,5,156.0,780.0,Barcelona,Espanha,David
2024-03-02,35,Computador,Sim,Computadores,1,2392.0,2392.0,Belo Horizonte,Brasil,Ana
2023-05-17,35,Computador,Não,Computadores,2,2484.0,4968.0,Rio de Janeiro,Brasil,Carlos
2023-07-21,60,Cadeira,Não,Móveis,4,336.0,1344.0,Rio de Janeiro,Brasil,Ana
2023-07-15,50,Mesa,Sim,Móveis,3,504.0,1512.0,Chicago,Estados Unidos,John
2023-12-13,35,Computador,Não,Computadores,8,2806.0,22448.0,Los Angeles,Estados Unidos,John
2023-11-05,50,Mesa,Não,Móveis,8,540.0,4320.0,Madrid,Espanha,Carlos
2023-07-05,20,Monitor,Não,Monitores,9,896.0,8064.0,Coimbra,Portugal,André
2023-10-02,96,Placa de Vídeo,Não,Periféricos,5,2596.0,12980.0,Valencia,Espanha,David
2024-03-08,80,Licença Office 365,Sim,Software,10,364.0,3640.0,Rio de Janeiro,Brasil,Carlos
2023-07-12,60,Cadeira,Sim,Móveis,8,336.0,2688.0,New York,Estados Unidos,Alice
2023-12-11,20,Monitor,Sim,Monitores,5,976.0,4880.0,Madrid,Espanha,María
2024-03-18,70,Licença Windows,Não,Software,9,936.0,8424.0,Porto,Portugal,Miguel
2023-07-16,90,HD SSD,Sim,Armazenamento,5,672.0,3360.0,New York,Estados Unidos,Bob
2023-11-01,50,Mesa,Não,Móveis,5,540.0,2700.0,Rio de Janeiro,Brasil,Carlos
2024-03-16,95,Memória,Sim,Armazenamento,4,332.8,1331.2,São Paulo,Brasil,Carlos
2023-04-07,50,Mesa,Sim,Móveis,2,477.0,954.0,Chicago,Estados Unidos,John
2023-03-22,96,Placa de Vídeo,Não,Periféricos,9,2288.0,20592.0,Valencia,Espanha,David
2024-01-21,30,Notebook,Não,Computadores,9,3500.0,31500.0,Porto,Portugal,Sofia
2023-04-15,70,Licença Windows,Sim,Software,5,954.0,4770.0,New York,Estados Unidos,Alice
2023-09-14,80,Licença Office 365,Sim,Software,9,406.0,3654.0,Belo Horizonte,Brasil,João
2024-03-16,50,Mesa,Não,Móveis,7,468.0,3276.0,Coimbra,Portugal,André
2023-12-03,30,Notebook,Sim,Computadores,1,4270.0,4270.0,Belo Horizonte,Brasil,Ana
2023-04-07,90,HD SSD,Sim,Armazenamento,1,636.0,636.0,Los Angeles,Estados Unidos,Bob
2024-01-29,50,Mesa,Sim,Móveis,1,450.0,450.0,Lisboa,Portugal,Miguel
2023-04-02,11,Teclado,Não,Periféricos,8,159.0,1272.0,Los Angeles,Estados Unidos,Bob
2024-03-12,60,Cadeira,Não,Móveis,5,312.0,1560.0,New York,Estados Unidos,Alice
2024-02-26,60,Cadeira,Sim,Móveis,9,306.0,2754.0,Los Angeles,Estados Unidos,Alice
2023-04-23,90,HD SSD,Sim,Armazenamento,10,636.0,6360.0,Porto,Portugal,André
2023-06-20,20,Monitor,Não,Monitores,7,880.0,6160.0,New York,Estados Unidos,Bob
2024-02-02,70,Licença Windows,Não,Software,10,918.0,9180.0,Valencia,Espanha,David
2023-07-19,35,Computador,Não,Computadores,7,2576.0,18032.0,Belo Horizonte,Brasil,Carlos
2023-11-08,70,Licença Windows,Não,Software,3,1080.0,3240.0,Porto,Portugal,Miguel
2023-04-10,23,Cabo HDMI,Sim,Periféricos,8,42.4,339.2,Lisboa,Portugal,Miguel
2023-09-18,10,Mouse,Sim,Periféricos,1,116.0,116.0,Valencia,Espanha,Carlos
2023-05-09,50,Mesa,Não,Móveis,1,486.0,486.0,Valencia,Espanha,David
2023-04-21,11,Teclado,Sim,Periféricos,1,159.0,159.0,Lisboa,Portugal,Miguel
2024-01-14,11,Teclado,Sim,Periféricos,9,150.0,1350.0,Belo Horizonte,Brasil,João
2023-11-27,95,Memória,Não,Armazenamento,9,384.0,3456.0,Porto,Portugal,Miguel
2024-01-08,60,Cadeira,Não,Móveis,1,300.0,300.0,Lisboa,Portugal,André
2023-12-05,35,Computador,Sim,Computadores,10,2806.0,28060.0,São Paulo,Brasil,Carlos
2023-12-16,80,Licença Office 365,Sim,Software,5,427.0,2135.0,Coimbra,Portugal,Sofia
2023-10-21,95,Memória,Não,Armazenamento,3,377.6,1132.8,Lisboa,Portugal,Sofia
2023-07-15,23,Cabo HDMI,Não,Periféricos,8,44.8,358.4,Belo Horizonte,Brasil,Carlos
2024-03-13,95,Memória,Sim,Armazenamento,3,332.8,998.4,New York,Estados Unidos,John
2023-08-22,11,Teclado,Não,Periféricos,7,171.0,1197.0,Barcelona,Espanha,Carlos
2023-08-22,20,Monitor,Não,Monitores,10,912.0,9120.0,Coimbra,Portugal,André
2023-05-04,20,Monitor,Sim,Monitores,5,864.0,4320.0,São Paulo,Brasil,João
2024-02-18,95,Memória,Sim,Armazenamento,2,326.4,652.8,Belo Horizonte,Brasil,Carlos
2023-10-07,23,Cabo HDMI,Não,Periféricos,6,47.2,283.2,Lisboa,Portugal,Miguel
2023-05-25,35,Computador,Não,Computadores,8,2484.0,19872.0,Belo Horizonte,Brasil,Ana
2023-10-05,30,Notebook,Sim,Computadores,1,4130.0,4130.0,Barcelona,Espanha,Carlos
2023-07-31,20,Monitor,Sim,Monitores,7,896.0,6272.0,Belo Horizonte,Brasil,Carlos
2024-01-08,20,Monitor,Sim,Monitores,8,800.0,6400.0,Lisboa,Portugal,Miguel
2024-01-03,35,Computador,Não,Computadores,1,2300.0,2300.0,Coimbra,Portugal,André
2023-04-29,80,Licença Office 365,Sim,Software,8,371.0,2968.0,Los Angeles,Estados Unidos,John
2023-09-07,95,Memória,Sim,Armazenamento,1,371.2,371.2,Porto,Portugal,André
2023-11-23,30,Notebook,Não,Computadores,6,4200.0,25200.0,São Paulo,Brasil,Carlos
2023-07-01,50,Mesa,Sim,Móveis,7,504.0,3528.0,Rio de Janeiro,Brasil,Carlos
2023-08-24,90,HD SSD,Não,Armazenamento,4,684.0,2736.0,Belo Horizonte,Brasil,Ana
2023-05-13,80,Licença Office 365,Não,Software,6,378.0,2268.0,Los Angeles,Estados Unidos,Alice
2023-12-23,20,Monitor,Não,Monitores,5,976.0,4880.0,Valencia,Espanha,María
2024-02-15,80,Licença Office 365,Sim,Software,2,357.0,714.0,New York,Estados Unidos,Alice
2023-11-11,80,Licença Office 365,Não,Software,2,420.0,840.0,Madrid,Espanha,David
2024-02-11,80,Licença Office 365,Não,Software,8,357.0,2856.0,Lisboa,Portugal,Miguel
2023-11-09,90,HD SSD,Não,Armazenamento,8,720.0,5760.0,Lisboa,Portugal,André
2024-03-10,30,Notebook,Não,Computadores,10,3640.0,36400.0,Barcelona,Espanha,Carlos
2023-10-03,20,Monitor,Sim,Monitores,6,944.0,5664.0,Porto,Portugal,Sofia
2023-06-09,60,Cadeira,Sim,Móveis,3,330.0,990.0,Los Angeles,Estados Unidos,Bob
2023-04-25,96,Placa de Vídeo,Sim,Periféricos,3,2332.0,6996.0,New York,Estados Unidos,John
2023-09-02,90,HD SSD,Sim,Armazenamento,8,696.0,5568.0,Rio de Janeiro,Brasil,Ana
2023-09-13,60,Cadeira,Sim,Móveis,5,348.0,1740.0,Belo Horizonte,Brasil,João
2023-09-18,30,Notebook,Sim,Computadores,10,4060.0,40600.0,Lisboa,Portugal,Miguel
2024-01-04,11,Teclado,Não,Periféricos,4,150.0,600.0,Porto,Portugal,Sofia
2023-06-13,95,Memória,Sim,Armazenamento,5,352.0,1760.0,São Paulo,Brasil,João
2023-07-31,10,Mouse,Sim,Periféricos,10,112.0,1120.0,Los Angeles,Estados Unidos,John
2023-09-14,30,Notebook,Não,Computadores,9,4060.0,36540.0,Belo Horizonte,Brasil,Carlos
2023-09-14,96,Placa de Vídeo,Não,Periféricos,3,2552.0,7656.0,Los Angeles,Estados Unidos,Alice
2023-12-10,96,Placa de Vídeo,Não,Periféricos,7,2684.0,18788.0,New York,Estados Unidos,Bob
2023-04-29,95,Memória,Não,Armazenamento,7,339.2,2374.4,Rio de Janeiro,Brasil,Ana
2023-06-30,23,Cabo HDMI,Sim,Periféricos,1,44.0,44.0,Belo Horizonte,Brasil,João
2024-01-14,11,Teclado,Não,Periféricos,3,150.0,450.0,Coimbra,Portugal,Miguel
2024-02-20,23,Cabo HDMI,Não,Periféricos,1,40.8,40.8,Barcelona,Espanha,David
2023-04-08,70,Licença Windows,Não,Software,7,954.0,6678.0,Chicago,Estados Unidos,Alice
2024-02-19,30,Notebook,Sim,Computadores,5,3570.0,17850.0,Porto,Portugal,Sofia
2023-07-16,80,Licença Office 365,Sim,Software,1,392.0,392.0,Los Angeles,Estados Unidos,Bob
2023-10-04,95,Memória,Sim,Armazenamento,3,377.6,1132.8,Belo Horizonte,Brasil,Ana
2023-05-15,50,Mesa,Não,Móveis,3,486.0,1458.0,Valencia,Espanha,Carlos
2023-07-07,60,Cadeira,Não,Móveis,2,336.0,672.0,Rio de Janeiro,Brasil,Ana
2024-01-01,70,Licença Windows,Sim,Software,3,900.0,2700.0,Los Angeles,Estados Unidos,Alice
2023-09-15,95,Memória,Sim,Armazenamento,5,371.2,1856.0,Valencia,Espanha,Carlos
2023-04-04,80,Licença Office 365,Não,Software,8,371.0,2968.0,Barcelona,Espanha,Carlos
2024-03-07,60,Cadeira,Sim,Móveis,7,312.0,2184.0,Porto,Portugal,Miguel
2023-07-09,80,Licença Office 365,Não,Software,5,392.0,1960.0,Madrid,Espanha,María
2023-09-20,60,Cadeira,Não,Móveis,7,348.0,2436.0,Rio de Janeiro,Brasil,Carlos
2023-08-21,10,Mouse,Não,Periféricos,6,114.0,684.0,São Paulo,Brasil,Ana
2023-10-09,50,Mesa,Não,Móveis,2,531.0,1062.0,Chicago,Estados Unidos,Alice
2024-03-14,23,Cabo HDMI,Sim,Periféricos,3,41.6,124.8,Valencia,Espanha,María
2023-12-06,20,Monitor,Sim,Monitores,4,976.0,3904.0,Los Angeles,Estados Unidos,Bob
2023-10-31,80,Licença Office 365,Sim,Software,4,413.0,1652.0,Rio de Janeiro,Brasil,Ana
2023-07-28,11,Teclado,Sim,Periféricos,7,168.0,1176.0,Chicago,Estados Unidos,John
2023-11-08,20,Monitor,Sim,Monitores,1,960.0,960.0,Chicago,Estados Unidos,Bob
2023-09-21,50,Mesa,Não,Móveis,7,522.0,3654.0,Rio de Janeiro,Brasil,Carlos
2023-05-12,80,Licença Office 365,Não,Software,10,378.0,3780.0,Los Angeles,Estados Unidos,Alice
2023-03-28,95,Memória,Não,Armazenamento,10,332.8,3328.0,Chicago,Estados Unidos,John
2024-02-14,10,Mouse,Não,Periféricos,2,102.0,204.0,Los Angeles,Estados Unidos,Alice
2023-10-17,30,Notebook,Não,Computadores,4,4130.0,16520.0,São Paulo,Brasil,Ana
2023-12-25,80,Licença Office 365,Sim,Software,2,427.0,854.0,Los Angeles,Estados Unidos,Alice
2023-09-12,11,Teclado,Sim,Periféricos,10,174.0,1740.0,Madrid,Espanha,David
2023-06-26,35,Computador,Sim,Computadores,2,2530.0,5060.0,Chicago,Estados Unidos,Bob
2023-09-09,60,Cadeira,Não,Móveis,2,348.0,696.0,Los Angeles,Estados Unidos,Alice
2023-05-23,70,Licença Windows,Não,Software,1,972.0,972.0,Belo Horizonte,Brasil,João
2024-02-07,80,Licença Office 365,Não,Software,1,357.0,357.0,Rio de Janeiro,Brasil,Ana
2023-09-29,80,Licença Office 365,Não,Software,10,406.0,4060.0,Porto,Portugal,Sofia
2023-05-04,23,Cabo HDMI,Não,Periféricos,2,43.2,86.4,Valencia,Espanha,David
2023-08-07,30,Notebook,Sim,Computadores,10,3990.0,39900.0,Belo Horizonte,Brasil,Carlos
2024-01-15,60,Cadeira,Sim,Móveis,10,300.0,3000.0,Barcelona,Espanha,David
2023-12-20,10,Mouse,Sim,Periféricos,7,122.0,854.0,Porto,Portugal,Miguel
2023-10-18,80,Licença Office 365,Não,Software,4,413.0,1652.0,Porto,Portugal,Miguel
2023-12-01,10,Mouse,Sim,Periféricos,10,122.0,1220.0,New York,Estados Unidos,Bob
2024-01-03,95,Memória,Sim,Armazenamento,10,320.0,3200.0,Lisboa,Portugal,Sofia
2024-01-04,11,Teclado,Sim,Periféricos,9,150.0,1350.0,Porto,Portugal,Miguel
2024-03-04,60,Cadeira,Não,Móveis,1,312.0,312.0,São Paulo,Brasil,Ana
2023-09-19,60,Cadeira,Sim,Móveis,2,348.0,696.0,Madrid,Espanha,David
2023-04-11,60,Cadeira,Sim,Móveis,8,318.0,2544.0,Los Angeles,Estados Unidos,Bob
2023-06-29,11,Teclado,Não,Periféricos,4,165.0,660.0,Porto,Portugal,Miguel
2023-12-14,90,HD SSD,Sim,Armazenamento,3,732.0,2196.0,New York,Estados Unidos,Alice
2024-01-25,11,Teclado,Não,Periféricos,3,150.0,450.0,New York,Estados Unidos,John
2023-05-29,10,Mouse,Não,Periféricos,2,108.0,216.0,São Paulo,Brasil,João
2024-01-24,10,Mouse,Não,Periféricos,5,100.0,500.0,Chicago,Estados Unidos,John
2023-10-27,10,Mouse,Sim,Periféricos,5,118.0,590.0,Barcelona,Espanha,David
2023-11-30,35,Computador,Não,Computadores,4,2760.0,11040.0,Porto,Portugal,Sofia
2023-10-17,90,HD SSD,Sim,Armazenamento,5,708.0,3540.0,Valencia,Espanha,David
2023-08-14,90,HD SSD,Sim,Armazenamento,1,684.0,684.0,Valencia,Espanha,David
2023-08-04,95,Memória,Não,Armazenamento,10,364.8,3648.0,Lisboa,Portugal,Miguel
2023-10-10,70,Licença Windows,Sim,Software,10,1062.0,10620.0,Los Angeles,Estados Unidos,Bob
2024-03-16,23,Cabo HDMI,Não,Periféricos,7,41.6,291.2,Valencia,Espanha,David
2023-12-09,11,Teclado,Sim,Periféricos,10,183.0,1830.0,Valencia,Espanha,María
2023-04-29,23,Cabo HDMI,Não,Periféricos,2,42.4,84.8,Madrid,Espanha,María
2024-03-12,70,Licença Windows,Sim,Software,4,936.0,3744.0,Coimbra,Portugal,Sofia
2023-08-05,23,Cabo HDMI,Não,Periféricos,6,45.6,273.6,São Paulo,Brasil,Carlos
2023-12-10,10,Mouse,Não,Periféricos,2,122.0,244.0,Los Angeles,Estados Unidos,Alice
2024-01-22,95,Memória,Não,Armazenamento,6,320.0,1920.0,Coimbra,Portugal,André
2023-05-28,20,Monitor,Não,Monitores,9,864.0,7776.0,Porto,Portugal,Miguel
2024-03-17,80,Licença Office 365,Sim,Software,8,364.0,2912.0,Los Angeles,Estados Unidos,Bob
2023-04-23,95,Memória,Sim,Armazenamento,5,339.2,1696.0,São Paulo,Brasil,Ana
2023-12-08,35,Computador,Não,Computadores,2,2806.0,5612.0,São Paulo,Brasil,Ana
2023-05-21,10,Mouse,Sim,Periféricos,7,108.0,756.0,São Paulo,Brasil,Carlos
2024-02-17,20,Monitor,Sim,Monitores,9,816.0,7344.0,Valencia,Espanha,María
2023-12-17,60,Cadeira,Não,Móveis,2,366.0,732.0,Madrid,Espanha,María
2023-06-05,80,Licença Office 365,Sim,Software,2,385.0,770.0,Belo Horizonte,Brasil,Carlos
2023-09-29,11,Teclado,Não,Periféricos,1,174.0,174.0,Coimbra,Portugal,André
2023-07-03,35,Computador,Não,Computadores,1,2576.0,2576.0,Madrid,Espanha,María
2023-04-06,80,Licença Office 365,Não,Software,3,371.0,1113.0,Los Angeles,Estados Unidos,Bob
2024-01-08,70,Licença Windows,Não,Software,2,900.0,1800.0,Chicago,Estados Unidos,Bob
2024-02-28,10,Mouse,Sim,Periféricos,2,102.0,204.0,Belo Horizonte,Brasil,Carlos
2023-09-21,50,Mesa,Sim,Móveis,10,522.0,5220.0,Barcelona,Espanha,Carlos
2023-09-28,70,Licença Windows,Não,Software,1,1044.0,1044.0,Chicago,Estados Unidos,Alice
2023-03-26,70,Licença Windows,Sim,Software,4,936.0,3744.0,Coimbra,Portugal,André
2023-06-14,96,Placa de Vídeo,Não,Periféricos,6,2420.0,14520.0,Coimbra,Portugal,Sofia
2023-10-01,23,Cabo HDMI,Sim,Periféricos,3,47.2,141.6,Madrid,Espanha,María
2023-10-13,80,Licença Office 365,Sim,Software,6,413.0,2478.0,Porto,Portugal,André
2023-10-22,10,Mouse,Não,Periféricos,2,118.0,236.0,Coimbra,Portugal,André
2023-08-03,50,Mesa,Não,Móveis,1,513.0,513.0,Rio de Janeiro,Brasil,Carlos
2023-08-16,60,Cadeira,Sim,Móveis,4,342.0,1368.0,Porto,Portugal,André
2023-11-07,30,Notebook,Não,Computadores,8,4200.0,33600.0,Madrid,Espanha,David
2023-10-17,80,Licença Office 365,Sim,Software,7,413.0,2891.0,Lisboa,Portugal,André
2023-05-25,30,Notebook,Sim,Computadores,6,3780.0,22680.0,Valencia,Espanha,Carlos
2023-12-30,96,Placa de Vídeo,Não,Periféricos,1,2684.0,2684.0,Valencia,Espanha,David
2023-08-03,80,Licença Office 365,Não,Software,6,399.0,2394.0,Coimbra,Portugal,Miguel
2023-05-08,60,Cadeira,Sim,Móveis,9,324.0,2916.0,Barcelona,Espanha,Carlos
2023-07-02,10,Mouse,Não,Periféricos,5,112.0,560.0,Belo Horizonte,Brasil,Ana
2023-12-17,20,Monitor,Não,Monitores,7,976.0,6832.0,Valencia,Espanha,David
2023-11-09,10,Mouse,Sim,Periféricos,1,120.0,120.0,Lisboa,Portugal,Miguel
2023-04-10,10,Mouse,Não,Periféricos,3,106.0,318.0,São Paulo,Brasil,João
2023-06-09,70,Licença Windows,Não,Software,3,990.0,2970.0,Belo Horizonte,Brasil,Ana
2023-10-19,95,Memória,Não,Armazenamento,1,377.6,377.6,Lisboa,Portugal,André
2023-08-25,10,Mouse,Não,Periféricos,2,114.0,228.0,Rio de Janeiro,Brasil,Carlos
2024-03-02,10,Mouse,Não,Periféricos,4,104.0,416.0,Los Angeles,Estados Unidos,Bob
2023-11-07,96,Placa de Vídeo,Não,Periféricos,3,2640.0,7920.0,Lisboa,Portugal,André
2023-12-20,90,HD SSD,Não,Armazenamento,9,732.0,6588.0,Madrid,Espanha,Carlos
2023-06-23,96,Placa de Vídeo,Sim,Periféricos,3,2420.0,7260.0,Rio de Janeiro,Brasil,Carlos
2024-02-02,96,Placa de Vídeo,Sim,Periféricos,4,2244.0,8976.0,Belo Horizonte,Brasil,João
2024-01-20,35,Computador,Não,Computadores,3,2300.0,6900.0,Barcelona,Espanha,María
2023-04-26,20,Monitor,Sim,Monitores,4,848.0,3392.0,Barcelona,Espanha,David
2023-07-26,80,Licença Office 365,Não,Software,7,392.0,2744.0,Valencia,Espanha,David
2024-01-06,30,Notebook,Sim,Computadores,7,3500.0,24500.0,Belo Horizonte,Brasil,Ana
2023-10-22,23,Cabo HDMI,Sim,Periféricos,1,47.2,47.2,New York,Estados Unidos,John
2023-07-10,96,Placa de Vídeo,Não,Periféricos,10,2464.0,24640.0,Belo Horizonte,Brasil,Ana
2023-10-13,11,Teclado,Sim,Periféricos,8,177.0,1416.0,Valencia,Espanha,Carlos
2023-09-26,50,Mesa,Sim,Móveis,7,522.0,3654.0,Valencia,Espanha,Carlos
2023-05-26,50,Mesa,Sim,Móveis,10,486.0,4860.0,Los Angeles,Estados Unidos,Alice
2023-03-22,35,Computador,Não,Computadores,10,2392.0,23920.0,São Paulo,Brasil,Ana
2023-08-22,80,Licença Office 365,Não,Software,4,399.0,1596.0,São Paulo,Brasil,João
2024-01-15,60,Cadeira,Não,Móveis,8,300.0,2400.0,Lisboa,Portugal,Miguel
2023-08-10,30,Notebook,Não,Computadores,1,3990.0,3990.0,São Paulo,Brasil,Ana
2023-12-28,50,Mesa,Não,Móveis,2,549.0,1098.0,Coimbra,Portugal,Sofia
2023-09-11,80,Licença Office 365,Sim,Software,6,406.0,2436.0,São Paulo,Brasil,João
2024-01-26,70,Licença Windows,Não,Software,1,900.0,900.0,Los Angeles,Estados Unidos,Bob
2024-01-27,35,Computador,Sim,Computadores,2,2300.0,4600.0,Chicago,Estados Unidos,Bob
2023-12-20,90,HD SSD,Não,Armazenamento,4,732.0,2928.0,São Paulo,Brasil,João
2024-01-27,90,HD SSD,Sim,Armazenamento,8,600.0,4800.0,Porto,Portugal,Sofia
2023-08-22,30,Notebook,Não,Computadores,9,3990.0,35910.0,Valencia,Espanha,David
2023-04-03,23,Cabo HDMI,Sim,Periféricos,9,42.4,381.6,Porto,Portugal,André
2024-02-13,90,HD SSD,Não,Armazenamento,8,612.0,4896.0,Los Angeles,Estados Unidos,Bob
2023-12-20,60,Cadeira,Não,Móveis,6,366.0,2196.0,New York,Estados Unidos,Bob
2023-07-07,60,Cadeira,Sim,Móveis,4,336.0,1344.0,São Paulo,Brasil,João
2023-04-23,20,Monitor,Não,Monitores,9,848.0,7632.0,Porto,Portugal,André
2024-02-02,10,Mouse,Não,Periféricos,8,102.0,816.0,Madrid,Espanha,Carlos
2023-06-26,70,Licença Windows,Sim,Software,2,990.0,1980.0,São Paulo,Brasil,Carlos
2024-01-24,80,Licença Office 365,Sim,Software,1,350.0,350.0,Madrid,Espanha,David
2023-06-17,35,Computador,Sim,Computadores,8,2530.0,20240.0,Chicago,Estados Unidos,Bob
2023-10-19,95,Memória,Sim,Armazenamento,7,377.6,2643.2,Coimbra,Portugal,André
2023-07-28,80,Licença Office 365,Sim,Software,5,392.0,1960.0,Barcelona,Espanha,David
2024-03-02,70,Licença Windows,Sim,Software,1,936.0,936.0,Coimbra,Portugal,Miguel
2024-01-15,50,Mesa,Não,Móveis,5,450.0,2250.0,Rio de Janeiro,Brasil,João
2023-07-02,30,Notebook,Sim,Computadores,7,3920.0,27440.0,Chicago,Estados Unidos,Alice
2023-07-18,60,Cadeira,Não,Móveis,1,336.0,336.0,Porto,Portugal,André
2023-09-02,80,Licença Office 365,Sim,Software,8,406.0,3248.0,Lisboa,Portugal,André
2023-11-13,23,Cabo HDMI,Sim,Periféricos,6,48.0,288.0,Belo Horizonte,Brasil,Carlos
2023-04-16,90,HD SSD,Não,Armazenamento,3,636.0,1908.0,Coimbra,Portugal,André
2023-08-23,20,Monitor,Sim,Monitores,4,912.0,3648.0,Lisboa,Portugal,Sofia
2023-12-16,50,Mesa,Sim,Móveis,2,549.0,1098.0,Belo Horizonte,Brasil,Ana
2023-09-25,90,HD SSD,Não,Armazenamento,2,696.0,1392.0,Barcelona,Espanha,David
2023-09-29,11,Teclado,Sim,Periféricos,1,174.0,174.0,Chicago,Estados Unidos,Bob
2023-10-19,96,Placa de Vídeo,Não,Periféricos,2,2596.0,5192.0,São Paulo,Brasil,Carlos
2023-12-30,11,Teclado,Sim,Periféricos,7,183.0,1281.0,Barcelona,Espanha,Carlos
2023-12-03,35,Computador,Não,Computadores,3,2806.0,8418.0,Rio de Janeiro,Brasil,João
2023-09-13,10,Mouse,Não,Periféricos,3,116.0,348.0,Madrid,Espanha,Carlos
2023-11-23,30,Notebook,Sim,Computadores,6,4200.0,25200.0,São Paulo,Brasil,Carlos
2023-04-13,10,Mouse,Não,Periféricos,9,106.0,954.0,Los Angeles,Estados Unidos,John
2023-04-06,10,Mouse,Sim,Periféricos,4,106.0,424.0,Chicago,Estados Unidos,John
2023-08-01,20,Monitor,Não,Monitores,4,912.0,3648.0,Coimbra,Portugal,Sofia
2023-06-15,23,Cabo HDMI,Sim,Periféricos,9,44.0,396.0,Valencia,Espanha,Carlos
2023-05-27,70,Licença Windows,Não,Software,4,972.0,3888.0,Lisboa,Portugal,Miguel
2023-07-02,11,Teclado,Sim,Periféricos,10,168.0,1680.0,Coimbra,Portugal,André
