ID Venda,Data da Venda,Código Produto,Nome Produto,Garantia Extendida,Categoria do Produto,Quantidade Vendido,Valor Unitário,Valor Total da Venda,Cidade da Loja,País da Loja,Vendedor
1322,2024-02-08,70,Licença Windows,Sim,Software,3,918.0,2754.0,São Paulo,Brasil,João
1323,2024-03-09,96,Placa de Vídeo,Não,Periféricos,1,2288.0,2288.0,Los Angeles,Estados Unidos,Alice
1324,2023-06-28,70,Licença Windows,Sim,Software,9,990.0,8910.0,Porto,Portugal,Sofia
1325,2024-03-07,10,Mouse,Não,Periféricos,7,104.0,728.0,Los Angeles,Estados Unidos,John
1326,2023-12-25,70,Licença Windows,Não,Software,4,1098.0,4392.0,Barcelona,Espanha,Carlos
1327,2023-12-20,10,Mouse,Sim,Periféricos,1,122.0,122.0,São Paulo,Brasil,Ana
1328,2024-01-10,95,Memória,Não,Armazenamento,4,320.0,1280.0,Valencia,Espanha,Carlos
1329,2024-03-15,50,Mesa,Não,Móveis,1,468.0,468.0,Chicago,Estados Unidos,Bob
1330,2024-01-21,95,Memória,Não,Armazenamento,7,320.0,2240.0,Valencia,Espanha,María
1331,2023-06-11,30,Notebook,Não,Computadores,8,3850.0,30800.0,Los Angeles,Estados Unidos,John
1332,2023-05-29,70,Licença Windows,Sim,Software,6,972.0,5832.0,Coimbra,Portugal,André
1333,2023-08-20,30,Notebook,Sim,Computadores,3,3990.0,11970.0,Los Angeles,Estados Unidos,Alice
1334,2023-07-07,80,Licença Office 365,Não,Software,3,392.0,1176.0,Belo Horizonte,Brasil,João
1335,2023-11-22,50,Mesa,Não,Móveis,7,540.0,3780.0,São Paulo,Brasil,Carlos
1336,2023-12-10,30,Notebook,Sim,Computadores,9,4270.0,38430.0,Madrid,Espanha,David
1337,2024-01-12,70,Licença Windows,Não,Software,7,900.0,6300.0,Valencia,Espanha,David
1338,2023-07-19,70,Licença Windows,Não,Software,10,1008.0,10080.0,Rio de Janeiro,Brasil,João
1339,2023-07-18,20,Monitor,Sim,Monitores,4,896.0,3584.0,Valencia,Espanha,David
1340,2023-04-18,90,HD SSD,Não,Armazenamento,2,636.0,1272.0,Coimbra,Portugal,Miguel
1341,2023-04-19,50,Mesa,Não,Móveis,9,477.0,4293.0,Madrid,Espanha,Carlos
1342,2023-04-03,80,Licença Office 365,Não,Software,4,371.0,1484.0,Coimbra,Portugal,Miguel
1343,2024-01-11,23,Cabo HDMI,Sim,Periféricos,9,40.0,360.0,Los Angeles,Estados Unidos,John
1344,2023-12-21,60,Cadeira,Não,Móveis,7,366.0,2562.0,Rio de Janeiro,Brasil,João
1345,2023-03-31,23,Cabo HDMI,Não,Periféricos,6,41.6,249.6,Barcelona,Espanha,David
1346,2024-01-03,90,HD SSD,Sim,Armazenamento,3,600.0,1800.0,New York,Estados Unidos,John
1347,2023-09-22,23,Cabo HDMI,Não,Periféricos,7,46.4,324.8,Porto,Portugal,Sofia
1348,2023-03-29,60,Cadeira,Não,Móveis,6,312.0,1872.0,New York,Estados Unidos,Alice
1349,2023-12-26,80,Licença Office 365,Não,Software,10,427.0,4270.0,Barcelona,Espanha,David
1350,2023-09-19,10,Mouse,Sim,Periféricos,10,116.0,1160.0,Chicago,Estados Unidos,John
1351,2023-05-01,90,HD SSD,Não,Armazenamento,5,648.0,3240.0,Belo Horizonte,Brasil,Ana
1352,2023-11-14,80,Licença Office 365,Não,Software,7,420.0,2940.0,Lisboa,Portugal,André
1353,2023-09-20,95,Memória,Não,Armazenamento,9,371.2,3340.8,Madrid,Espanha,María
1354,2023-03-23,70,Licença Windows,Sim,Software,5,936.0,4680.0,Chicago,Estados Unidos,Bob
1355,2024-03-02,80,Licença Office 365,Não,Software,6,364.0,2184.0,Madrid,Espanha,Carlos
1356,2023-09-11,50,Mesa,Não,Móveis,9,522.0,4698.0,Barcelona,Espanha,María
1357,2024-03-06,11,Teclado,Sim,Periféricos,7,156.0,1092.0,Porto,Portugal,Sofia
1358,2023-07-01,50,Mesa,Sim,Móveis,4,504.0,2016.0,Valencia,Espanha,Carlos
1359,2023-09-17,90,HD SSD,Não,Armazenamento,9,696.0,6264.0,New York,Estados Unidos,Alice
1360,2023-08-08,95,Memória,Sim,Armazenamento,7,364.8,2553.6,New York,Estados Unidos,Bob
1361,2023-08-11,95,Memória,Sim,Armazenamento,7,364.8,2553.6,Belo Horizonte,Brasil,João
1362,2024-02-06,96,Placa de Vídeo,Sim,Periféricos,10,2244.0,22440.0,São Paulo,Brasil,Ana
1363,2023-10-01,80,Licença Office 365,Não,Software,3,413.0,1239.0,Chicago,Estados Unidos,John
1364,2023-10-16,20,Monitor,Sim,Monitores,1,944.0,944.0,New York,Estados Unidos,Bob
1365,2023-11-25,80,Licença Office 365,Sim,Software,1,420.0,420.0,New York,Estados Unidos,Alice
1366,2023-07-14,95,Memória,Sim,Armazenamento,1,358.4,358.4,Madrid,Espanha,David
1367,2023-12-11,80,Licença Office 365,Não,Software,5,427.0,2135.0,Madrid,Espanha,Carlos
1368,2023-05-16,60,Cadeira,Não,Móveis,9,324.0,2916.0,Los Angeles,Estados Unidos,Bob
1369,2023-11-09,35,Computador,Não,Computadores,9,2760.0,24840.0,Rio de Janeiro,Brasil,João
1370,2023-11-28,30,Notebook,Sim,Computadores,7,4200.0,29400.0,Valencia,Espanha,María
1371,2023-05-06,23,Cabo HDMI,Não,Periféricos,1,43.2,43.2,Chicago,Estados Unidos,Alice
1372,2023-12-26,60,Cadeira,Sim,Móveis,2,366.0,732.0,Valencia,Espanha,María
1373,2023-11-21,11,Teclado,Sim,Periféricos,1,180.0,180.0,São Paulo,Brasil,Ana
1374,2023-09-18,20,Monitor,Sim,Monitores,1,928.0,928.0,São Paulo,Brasil,João
1375,2023-04-10,90,HD SSD,Não,Armazenamento,1,636.0,636.0,New York,Estados Unidos,Alice
1376,2023-04-20,23,Cabo HDMI,Sim,Periféricos,1,42.4,42.4,Madrid,Espanha,David
1377,2023-12-30,60,Cadeira,Sim,Móveis,1,366.0,366.0,Lisboa,Portugal,Sofia
1378,2023-07-22,80,Licença Office 365,Sim,Software,4,392.0,1568.0,Barcelona,Espanha,David
1379,2023-07-01,11,Teclado,Sim,Periféricos,7,168.0,1176.0,Belo Horizonte,Brasil,João
1380,2023-12-06,80,Licença Office 365,Sim,Software,1,427.0,427.0,Chicago,Estados Unidos,John
1381,2023-09-27,96,Placa de Vídeo,Não,Periféricos,2,2552.0,5104.0,Valencia,Espanha,María
1382,2023-07-24,35,Computador,Não,Computadores,7,2576.0,18032.0,Coimbra,Portugal,Sofia
1383,2023-08-08,50,Mesa,Não,Móveis,9,513.0,4617.0,Porto,Portugal,Miguel
1384,2024-03-08,70,Licença Windows,Sim,Software,8,936.0,7488.0,Los Angeles,Estados Unidos,Alice
1385,2023-08-30,20,Monitor,Sim,Monitores,9,912.0,8208.0,Valencia,Espanha,María
1386,2023-05-21,60,Cadeira,Sim,Móveis,2,324.0,648.0,Madrid,Espanha,Carlos
1387,2023-12-31,90,HD SSD,Não,Armazenamento,5,732.0,3660.0,Barcelona,Espanha,David
1388,2023-08-03,80,Licença Office 365,Sim,Software,7,399.0,2793.0,Valencia,Espanha,Carlos
1389,2023-05-10,23,Cabo HDMI,Não,Periféricos,3,43.2,129.6,São Paulo,Brasil,João
1390,2023-07-04,95,Memória,Não,Armazenamento,6,358.4,2150.4,Madrid,Espanha,Carlos
1391,2024-03-10,60,Cadeira,Sim,Móveis,8,312.0,2496.0,Rio de Janeiro,Brasil,João
1392,2023-05-26,35,Computador,Não,Computadores,2,2484.0,4968.0,São Paulo,Brasil,Carlos
1393,2023-12-20,90,HD SSD,Não,Armazenamento,3,732.0,2196.0,São Paulo,Brasil,Carlos
1394,2023-10-08,96,Placa de Vídeo,Sim,Periféricos,6,2596.0,15576.0,Madrid,Espanha,Carlos
1395,2023-06-12,70,Licença Windows,Sim,Software,9,990.0,8910.0,São Paulo,Brasil,Ana
1396,2023-04-14,95,Memória,Não,Armazenamento,4,339.2,1356.8,Belo Horizonte,Brasil,Carlos
1397,2023-04-25,35,Computador,Não,Computadores,7,2438.0,17066.0,Los Angeles,Estados Unidos,Bob
1398,2023-04-07,70,Licença Windows,Não,Software,4,954.0,3816.0,São Paulo,Brasil,Ana
1399,2023-08-29,20,Monitor,Não,Monitores,3,912.0,2736.0,Belo Horizonte,Brasil,João
1400,2024-01-24,96,Placa de Vídeo,Não,Periféricos,7,2200.0,15400.0,New York,Estados Unidos,Bob
1401,2023-11-10,23,Cabo HDMI,Não,Periféricos,2,48.0,96.0,Valencia,Espanha,Carlos
1402,2024-03-14,20,Monitor,Não,Monitores,3,832.0,2496.0,Lisboa,Portugal,Miguel
1403,2023-12-13,90,HD SSD,Não,Armazenamento,2,732.0,1464.0,Madrid,Espanha,María
1404,2024-01-14,70,Licença Windows,Não,Software,4,900.0,3600.0,Valencia,Espanha,María
1405,2023-08-14,11,Teclado,Sim,Periféricos,7,171.0,1197.0,Lisboa,Portugal,André
1406,2024-01-12,80,Licença Office 365,Sim,Software,3,350.0,1050.0,Belo Horizonte,Brasil,Carlos
1407,2023-10-11,20,Monitor,Não,Monitores,7,944.0,6608.0,Valencia,Espanha,Carlos
1408,2023-03-31,70,Licença Windows,Não,Software,9,936.0,8424.0,Barcelona,Espanha,David
1409,2023-07-29,20,Monitor,Sim,Monitores,8,896.0,7168.0,Coimbra,Portugal,Sofia
1410,2023-04-22,96,Placa de Vídeo,Sim,Periféricos,3,2332.0,6996.0,Porto,Portugal,Sofia
1411,2023-12-24,96,Placa de Vídeo,Não,Periféricos,10,2684.0,26840.0,New York,Estados Unidos,Alice
1412,2023-10-23,11,Teclado,Não,Periféricos,10,177.0,1770.0,New York,Estados Unidos,Alice
1413,2023-05-23,20,Monitor,Sim,Monitores,1,864.0,864.0,Chicago,Estados Unidos,Alice
1414,2023-07-08,23,Cabo HDMI,Sim,Periféricos,7,44.8,313.6,Lisboa,Portugal,André
1415,2023-11-22,35,Computador,Sim,Computadores,10,2760.0,27600.0,Porto,Portugal,Sofia
1416,2024-01-25,90,HD SSD,Não,Armazenamento,2,600.0,1200.0,Los Angeles,Estados Unidos,Alice
1417,2023-11-27,23,Cabo HDMI,Sim,Periféricos,1,48.0,48.0,Barcelona,Espanha,Carlos
1418,2023-04-11,30,Notebook,Não,Computadores,4,3710.0,14840.0,Rio de Janeiro,Brasil,Carlos
1419,2024-03-03,90,HD SSD,Não,Armazenamento,1,624.0,624.0,Belo Horizonte,Brasil,João
1420,2023-07-13,70,Licença Windows,Sim,Software,10,1008.0,10080.0,Los Angeles,Estados Unidos,John
1421,2024-02-16,95,Memória,Não,Armazenamento,8,326.4,2611.2,Porto,Portugal,Sofia
1422,2023-06-29,80,Licença Office 365,Não,Software,9,385.0,3465.0,Porto,Portugal,André
1423,2024-02-28,50,Mesa,Não,Móveis,7,459.0,3213.0,Rio de Janeiro,Brasil,João
1424,2023-04-17,60,Cadeira,Sim,Móveis,6,318.0,1908.0,Barcelona,Espanha,David
1425,2023-12-24,50,Mesa,Não,Móveis,6,549.0,3294.0,Coimbra,Portugal,Miguel
1426,2023-07-30,10,Mouse,Sim,Periféricos,2,112.0,224.0,Barcelona,Espanha,Carlos
1427,2024-01-17,60,Cadeira,Não,Móveis,3,300.0,900.0,Chicago,Estados Unidos,Bob
1428,2024-01-22,11,Teclado,Não,Periféricos,4,150.0,600.0,Rio de Janeiro,Brasil,Carlos
1429,2023-12-27,35,Computador,Sim,Computadores,3,2806.0,8418.0,São Paulo,Brasil,João
1430,2023-12-09,80,Licença Office 365,Não,Software,10,427.0,4270.0,Porto,Portugal,André
1431,2023-07-19,50,Mesa,Sim,Móveis,2,504.0,1008.0,Belo Horizonte,Brasil,Carlos
1432,2024-03-14,96,Placa de Vídeo,Não,Periféricos,8,2288.0,18304.0,Barcelona,Espanha,Carlos
1433,2023-05-16,95,Memória,Não,Armazenamento,5,345.6,1728.0,Chicago,Estados Unidos,John
1434,2023-06-18,50,Mesa,Sim,Móveis,9,495.0,4455.0,Los Angeles,Estados Unidos,Alice
1435,2023-06-04,80,Licença Office 365,Sim,Software,9,385.0,3465.0,Coimbra,Portugal,Miguel
1436,2024-02-10,10,Mouse,Não,Periféricos,1,102.0,102.0,Los Angeles,Estados Unidos,Bob
1437,2023-11-27,60,Cadeira,Não,Móveis,8,360.0,2880.0,New York,Estados Unidos,John
1438,2023-07-22,20,Monitor,Sim,Monitores,1,896.0,896.0,Porto,Portugal,André
1439,2023-05-14,70,Licença Windows,Não,Software,1,972.0,972.0,Coimbra,Portugal,Sofia
1440,2023-09-18,10,Mouse,Sim,Periféricos,8,116.0,928.0,São Paulo,Brasil,Ana
1441,2023-05-29,80,Licença Office 365,Sim,Software,3,378.0,1134.0,New York,Estados Unidos,John
1442,2023-05-06,30,Notebook,Não,Computadores,7,3780.0,26460.0,Porto,Portugal,Miguel
1443,2023-11-22,95,Memória,Sim,Armazenamento,7,384.0,2688.0,Madrid,Espanha,Carlos
1444,2023-03-25,60,Cadeira,Não,Móveis,3,312.0,936.0,Chicago,Estados Unidos,John
1445,2023-11-07,60,Cadeira,Não,Móveis,10,360.0,3600.0,Los Angeles,Estados Unidos,John
1446,2024-01-19,90,HD SSD,Não,Armazenamento,5,600.0,3000.0,Los Angeles,Estados Unidos,Bob
1447,2023-04-23,95,Memória,Sim,Armazenamento,4,339.2,1356.8,Lisboa,Portugal,Sofia
1448,2023-10-09,23,Cabo HDMI,Sim,Periféricos,3,47.2,141.6,Valencia,Espanha,Carlos
1449,2023-04-11,10,Mouse,Não,Periféricos,10,106.0,1060.0,Valencia,Espanha,María
1450,2023-08-05,10,Mouse,Sim,Periféricos,3,114.0,342.0,Valencia,Espanha,Carlos
1451,2023-09-28,50,Mesa,Não,Móveis,3,522.0,1566.0,Barcelona,Espanha,Carlos
1452,2023-08-30,10,Mouse,Sim,Periféricos,1,114.0,114.0,Barcelona,Espanha,Carlos
1453,2023-10-19,50,Mesa,Sim,Móveis,5,531.0,2655.0,São Paulo,Brasil,João
1454,2024-01-28,35,Computador,Sim,Computadores,8,2300.0,18400.0,Rio de Janeiro,Brasil,Ana
1455,2023-12-16,96,Placa de Vídeo,Sim,Periféricos,2,2684.0,5368.0,Los Angeles,Estados Unidos,John
1456,2023-12-11,11,Teclado,Não,Periféricos,3,183.0,549.0,Rio de Janeiro,Brasil,Carlos
1457,2023-07-21,10,Mouse,Não,Periféricos,7,112.0,784.0,New York,Estados Unidos,Bob
1458,2023-06-08,50,Mesa,Não,Móveis,5,495.0,2475.0,Belo Horizonte,Brasil,Ana
1459,2023-12-07,70,Licença Windows,Sim,Software,10,1098.0,10980.0,Barcelona,Espanha,Carlos
1460,2023-06-12,80,Licença Office 365,Sim,Software,8,385.0,3080.0,New York,Estados Unidos,John
1461,2024-03-14,70,Licença Windows,Não,Software,4,936.0,3744.0,Belo Horizonte,Brasil,João
1462,2023-12-05,96,Placa de Vídeo,Sim,Periféricos,6,2684.0,16104.0,Los Angeles,Estados Unidos,Bob
1463,2024-01-13,50,Mesa,Não,Móveis,3,450.0,1350.0,Belo Horizonte,Brasil,Ana
1464,2023-09-27,95,Memória,Não,Armazenamento,6,371.2,2227.2,Barcelona,Espanha,María
1465,2023-07-15,10,Mouse,Sim,Periféricos,4,112.0,448.0,Rio de Janeiro,Brasil,Ana
1466,2023-05-18,60,Cadeira,Sim,Móveis,2,324.0,648.0,Belo Horizonte,Brasil,Ana
1467,2023-12-23,90,HD SSD,Não,Armazenamento,6,732.0,4392.0,Rio de Janeiro,Brasil,Carlos
1468,2024-02-21,60,Cadeira,Sim,Móveis,9,306.0,2754.0,Lisboa,Portugal,André
1469,2024-02-26,70,Licença Windows,Sim,Software,3,918.0,2754.0,Chicago,Estados Unidos,John
1470,2023-05-23,96,Placa de Vídeo,Sim,Periféricos,6,2376.0,14256.0,Los Angeles,Estados Unidos,Bob
1471,2023-09-16,10,Mouse,Sim,Periféricos,1,116.0,116.0,Belo Horizonte,Brasil,Ana
1472,2024-02-20,50,Mesa,Sim,Móveis,1,459.0,459.0,Porto,Portugal,André
1473,2023-07-04,70,Licença Windows,Não,Software,3,1008.0,3024.0,Barcelona,Espanha,Carlos
1474,2023-12-28,30,Notebook,Não,Computadores,8,4270.0,34160.0,New York,Estados Unidos,Bob
1475,2024-02-19,60,Cadeira,Não,Móveis,6,306.0,1836.0,Chicago,Estados Unidos,Alice
1476,2023-06-06,50,Mesa,Não,Móveis,3,495.0,1485.0,Belo Horizonte,Brasil,Ana
1477,2023-05-10,60,Cadeira,Sim,Móveis,3,324.0,972.0,New York,Estados Unidos,Bob
1478,2023-08-30,30,Notebook,Não,Computadores,1,3990.0,3990.0,Porto,Portugal,Miguel
1479,2023-03-29,11,Teclado,Sim,Periféricos,1,156.0,156.0,Coimbra,Portugal,Sofia
1480,2023-11-06,10,Mouse,Não,Periféricos,1,120.0,120.0,Valencia,Espanha,David
1481,2023-07-25,11,Teclado,Sim,Periféricos,10,168.0,1680.0,Valencia,Espanha,Carlos
1482,2023-05-17,50,Mesa,Não,Móveis,1,486.0,486.0,São Paulo,Brasil,João
1483,2024-02-06,11,Teclado,Não,Periféricos,9,153.0,1377.0,Porto,Portugal,Miguel
1484,2023-08-26,96,Placa de Vídeo,Sim,Periféricos,5,2508.0,12540.0,Madrid,Espanha,Carlos
1485,2023-07-10,35,Computador,Sim,Computadores,6,2576.0,15456.0,Lisboa,Portugal,Miguel
1486,2023-06-02,10,Mouse,Sim,Periféricos,6,110.0,660.0,São Paulo,Brasil,Carlos
1487,2024-02-07,23,Cabo HDMI,Sim,Periféricos,1,40.8,40.8,Chicago,Estados Unidos,John
1488,2024-03-17,35,Computador,Não,Computadores,2,2392.0,4784.0,Rio de Janeiro,Brasil,Carlos
1489,2023-06-13,30,Notebook,Sim,Computadores,6,3850.0,23100.0,Lisboa,Portugal,Sofia
1490,2023-07-08,35,Computador,Sim,Computadores,6,2576.0,15456.0,Barcelona,Espanha,David
1491,2023-07-31,23,Cabo HDMI,Não,Periféricos,4,44.8,179.2,Chicago,Estados Unidos,John
1492,2023-07-05,50,Mesa,Não,Móveis,4,504.0,2016.0,New York,Estados Unidos,John
1493,2023-08-16,23,Cabo HDMI,Sim,Periféricos,10,45.6,456.0,Madrid,Espanha,María
1494,2023-10-24,96,Placa de Vídeo,Sim,Periféricos,3,2596.0,7788.0,Barcelona,Espanha,Carlos
1495,2023-06-11,50,Mesa,Sim,Móveis,7,495.0,3465.0,Rio de Janeiro,Brasil,Ana
1496,2023-09-26,20,Monitor,Sim,Monitores,4,928.0,3712.0,Chicago,Estados Unidos,Alice
1497,2023-07-13,95,Memória,Não,Armazenamento,9,358.4,3225.6,Madrid,Espanha,María
1498,2023-10-23,60,Cadeira,Sim,Móveis,7,354.0,2478.0,Chicago,Estados Unidos,John
1499,2023-08-10,60,Cadeira,Sim,Móveis,8,342.0,2736.0,New York,Estados Unidos,Alice
1500,2023-10-11,10,Mouse,Sim,Periféricos,1,118.0,118.0,Lisboa,Portugal,Miguel
1501,2023-12-28,80,Licença Office 365,Não,Software,5,427.0,2135.0,Belo Horizonte,Brasil,Carlos
1502,2023-08-14,80,Licença Office 365,Não,Software,8,399.0,3192.0,Chicago,Estados Unidos,John
1503,2024-03-05,11,Teclado,Sim,Periféricos,2,156.0,312.0,Chicago,Estados Unidos,Alice
1504,2023-11-08,90,HD SSD,Sim,Armazenamento,10,720.0,7200.0,São Paulo,Brasil,Carlos
1505,2023-06-25,60,Cadeira,Sim,Móveis,5,330.0,1650.0,Barcelona,Espanha,María
1506,2023-07-07,10,Mouse,Não,Periféricos,6,112.0,672.0,Rio de Janeiro,Brasil,Carlos
1507,2023-03-25,20,Monitor,Sim,Monitores,6,832.0,4992.0,Barcelona,Espanha,María
1508,2023-04-23,11,Teclado,Não,Periféricos,7,159.0,1113.0,Madrid,Espanha,David
1509,2023-10-07,90,HD SSD,Sim,Armazenamento,4,708.0,2832.0,Belo Horizonte,Brasil,Carlos
1510,2024-02-11,11,Teclado,Não,Periféricos,8,153.0,1224.0,Chicago,Estados Unidos,Bob
1511,2023-12-16,70,Licença Windows,Sim,Software,4,1098.0,4392.0,Porto,Portugal,Sofia
1512,2023-11-06,96,Placa de Vídeo,Sim,Periféricos,5,2640.0,13200.0,Valencia,Espanha,David
1513,2023-07-29,30,Notebook,Sim,Computadores,2,3920.0,7840.0,Coimbra,Portugal,Miguel
1514,2023-05-20,95,Memória,Não,Armazenamento,4,345.6,1382.4,Rio de Janeiro,Brasil,João
1515,2024-02-03,10,Mouse,Sim,Periféricos,8,102.0,816.0,Chicago,Estados Unidos,John
1516,2023-10-18,90,HD SSD,Não,Armazenamento,5,708.0,3540.0,Barcelona,Espanha,María
1517,2023-11-29,50,Mesa,Não,Móveis,5,540.0,2700.0,Chicago,Estados Unidos,Alice
1518,2024-01-15,50,Mesa,Sim,Móveis,9,450.0,4050.0,Belo Horizonte,Brasil,Carlos
1519,2023-11-09,20,Monitor,Não,Monitores,8,960.0,7680.0,Porto,Portugal,Sofia
1520,2023-05-15,60,Cadeira,Sim,Móveis,7,324.0,2268.0,Rio de Janeiro,Brasil,João
1521,2023-07-17,95,Memória,Sim,Armazenamento,5,358.4,1792.0,Porto,Portugal,Sofia
1522,2023-08-02,80,Licença Office 365,Não,Software,8,399.0,3192.0,Valencia,Espanha,Carlos
1523,2023-07-10,80,Licença Office 365,Sim,Software,6,392.0,2352.0,Coimbra,Portugal,André
1524,2023-03-29,95,Memória,Sim,Armazenamento,4,332.8,1331.2,Los Angeles,Estados Unidos,Alice
1525,2024-01-22,80,Licença Office 365,Não,Software,6,350.0,2100.0,São Paulo,Brasil,Carlos
1526,2023-08-04,20,Monitor,Não,Monitores,4,912.0,3648.0,Chicago,Estados Unidos,John
1527,2023-09-23,50,Mesa,Sim,Móveis,9,522.0,4698.0,Belo Horizonte,Brasil,Carlos
1528,2024-02-21,20,Monitor,Sim,Monitores,9,816.0,7344.0,Madrid,Espanha,María
1529,2024-01-23,23,Cabo HDMI,Sim,Periféricos,2,40.0,80.0,Belo Horizonte,Brasil,João
1530,2023-11-29,20,Monitor,Sim,Monitores,4,960.0,3840.0,Valencia,Espanha,María
1531,2023-03-21,95,Memória,Não,Armazenamento,2,332.8,665.6,Chicago,Estados Unidos,Alice
1532,2023-11-08,80,Licença Office 365,Não,Software,9,420.0,3780.0,Lisboa,Portugal,André
1533,2024-03-08,35,Computador,Não,Computadores,3,2392.0,7176.0,Belo Horizonte,Brasil,João
1534,2024-02-08,70,Licença Windows,Não,Software,2,918.0,1836.0,Belo Horizonte,Brasil,Ana
1535,2023-10-21,10,Mouse,Não,Periféricos,8,118.0,944.0,Valencia,Espanha,Carlos
1536,2023-07-20,70,Licença Windows,Não,Software,7,1008.0,7056.0,Chicago,Estados Unidos,John
1537,2023-12-01,70,Licença Windows,Não,Software,5,1098.0,5490.0,Chicago,Estados Unidos,John
1538,2023-04-26,23,Cabo HDMI,Sim,Periféricos,7,42.4,296.8,Porto,Portugal,André
1539,2023-05-28,35,Computador,Não,Computadores,4,2484.0,9936.0,New York,Estados Unidos,John
1540,2023-08-25,80,Licença Office 365,Sim,Software,10,399.0,3990.0,São Paulo,Brasil,Carlos
1541,2023-11-16,80,Licença Office 365,Não,Software,4,420.0,1680.0,Barcelona,Espanha,Carlos
1542,2023-10-08,95,Memória,Sim,Armazenamento,2,377.6,755.2,Barcelona,Espanha,María
1543,2023-07-23,50,Mesa,Não,Móveis,5,504.0,2520.0,São Paulo,Brasil,João
1544,2023-05-03,23,Cabo HDMI,Sim,Periféricos,1,43.2,43.2,Madrid,Espanha,Carlos
1545,2023-06-14,35,Computador,Sim,Computadores,4,2530.0,10120.0,New York,Estados Unidos,John
1546,2024-02-26,50,Mesa,Não,Móveis,2,459.0,918.0,Barcelona,Espanha,María
1547,2023-10-27,70,Licença Windows,Sim,Software,6,1062.0,6372.0,Valencia,Espanha,David
1548,2024-01-18,35,Computador,Sim,Computadores,4,2300.0,9200.0,Barcelona,Espanha,David
1549,2023-12-25,50,Mesa,Não,Móveis,10,549.0,5490.0,Coimbra,Portugal,André
1550,2023-10-15,95,Memória,Sim,Armazenamento,7,377.6,2643.2,Barcelona,Espanha,María
1551,2024-02-16,90,HD SSD,Sim,Armazenamento,1,612.0,612.0,Los Angeles,Estados Unidos,Alice
1552,2023-11-25,50,Mesa,Sim,Móveis,6,540.0,3240.0,São Paulo,Brasil,João
1553,2023-06-03,80,Licença Office 365,Sim,Software,7,385.0,2695.0,Lisboa,Portugal,Sofia
1554,2023-08-22,20,Monitor,Não,Monitores,5,912.0,4560.0,Lisboa,Portugal,André
1555,2023-05-19,20,Monitor,Sim,Monitores,7,864.0,6048.0,Valencia,Espanha,David
1556,2023-07-31,20,Monitor,Não,Monitores,7,896.0,6272.0,Lisboa,Portugal,Sofia
1557,2024-02-12,23,Cabo HDMI,Sim,Periféricos,5,40.8,204.0,Los Angeles,Estados Unidos,John
1558,2023-06-30,80,Licença Office 365,Sim,Software,1,385.0,385.0,New York,Estados Unidos,Bob
1559,2023-03-28,30,Notebook,Sim,Computadores,7,3640.0,25480.0,Los Angeles,Estados Unidos,John
1560,2024-03-17,70,Licença Windows,Não,Software,10,936.0,9360.0,Rio de Janeiro,Brasil,Carlos
1561,2023-05-22,80,Licença Office 365,Sim,Software,9,378.0,3402.0,Coimbra,Portugal,Miguel
1562,2024-01-27,30,Notebook,Não,Computadores,4,3500.0,14000.0,Lisboa,Portugal,Miguel
1563,2024-01-23,35,Computador,Sim,Computadores,6,2300.0,13800.0,Coimbra,Portugal,André
1564,2024-02-16,60,Cadeira,Sim,Móveis,1,306.0,306.0,Chicago,Estados Unidos,Alice
1565,2024-03-13,70,Licença Windows,Sim,Software,1,936.0,936.0,New York,Estados Unidos,Bob
1566,2023-11-27,95,Memória,Sim,Armazenamento,8,384.0,3072.0,Barcelona,Espanha,Carlos
1567,2023-05-15,23,Cabo HDMI,Não,Periféricos,7,43.2,302.4,Rio de Janeiro,Brasil,Ana
1568,2023-09-27,35,Computador,Não,Computadores,1,2668.0,2668.0,São Paulo,Brasil,Ana
1569,2023-06-25,23,Cabo HDMI,Sim,Periféricos,8,44.0,352.0,Chicago,Estados Unidos,John
1570,2023-09-14,60,Cadeira,Não,Móveis,3,348.0,1044.0,Chicago,Estados Unidos,John
1571,2023-05-24,35,Computador,Sim,Computadores,6,2484.0,14904.0,Los Angeles,Estados Unidos,Bob
1572,2023-09-19,10,Mouse,Não,Periféricos,5,116.0,580.0,New York,Estados Unidos,John
1573,2023-10-05,50,Mesa,Sim,Móveis,1,531.0,531.0,Belo Horizonte,Brasil,Ana
1574,2023-04-23,60,Cadeira,Sim,Móveis,4,318.0,1272.0,Porto,Portugal,André
1575,2024-02-24,96,Placa de Vídeo,Não,Periféricos,1,2244.0,2244.0,New York,Estados Unidos,John
1576,2023-12-07,10,Mouse,Sim,Periféricos,4,122.0,488.0,Valencia,Espanha,Carlos
1577,2023-05-10,23,Cabo HDMI,Não,Periféricos,5,43.2,216.0,Madrid,Espanha,Carlos
1578,2023-07-10,10,Mouse,Não,Periféricos,7,112.0,784.0,New York,Estados Unidos,Bob
1579,2024-02-15,80,Licença Office 365,Não,Software,4,357.0,1428.0,Valencia,Espanha,David
1580,2023-12-18,20,Monitor,Sim,Monitores,4,976.0,3904.0,São Paulo,Brasil,Carlos
1581,2023-05-15,70,Licença Windows,Sim,Software,7,972.0,6804.0,Los Angeles,Estados Unidos,John
1582,2024-01-26,11,Teclado,Não,Periféricos,4,150.0,600.0,Coimbra,Portugal,Miguel
1583,2023-10-10,50,Mesa,Sim,Móveis,10,531.0,5310.0,New York,Estados Unidos,Alice
